event_timestamp,symbol,price,volume,trade_value,event_date
2025-02-02 14:03:00,MQG,64.94,16121,1046905.94,2025-02-02
2025-02-02 14:04:00,MQG,69.9,16822,1175939.57,2025-02-02
2025-02-02 14:05:00,CSL,110.46,17428,1925137.84,2025-02-02
2025-02-02 14:06:00,ANZ,180.11,59715,10755355.24,2025-02-02
2025-02-02 14:07:00,WES,101.41,35973,3648028.53,2025-02-02
2025-02-02 14:08:00,WOW,107.88,14592,1574167.17,2025-02-02
2025-02-02 14:09:00,TLS,36.29,9451,342997.92,2025-02-02
2025-02-02 14:10:00,WBC,96.59,19329,1866970.66,2025-02-02
2025-02-02 14:11:00,NAB,138.29,31573,4366123.32,2025-02-02
2025-02-02 14:12:00,WOW,106.63,40981,4369922.82,2025-02-02
2025-02-02 14:13:00,WBC,96.89,33400,3235976.81,2025-02-02
2025-02-02 14:14:00,NAB,138.72,19271,2673324.11,2025-02-02
2025-02-02 14:15:00,TLS,37.64,17455,656979.42,2025-02-02
2025-02-02 14:16:00,WBC,93.93,22923,2153099.06,2025-02-02
2025-02-02 14:17:00,TLS,38.42,29334,1126888.91,2025-02-02
2025-02-02 14:18:00,MQG,67.49,36929,2492452.54,2025-02-02
2025-02-02 14:19:00,BHP,148.15,31702,4696756.02,2025-02-02
2025-02-02 14:20:00,NAB,139.11,37791,5257207.68,2025-02-02
2025-02-02 14:21:00,ANZ,175.16,16511,2892138.67,2025-02-02
2025-02-02 14:22:00,WBC,94.46,19984,1887699.99,2025-02-02
2025-02-02 14:23:00,BHP,149.94,10005,1500177.74,2025-02-02
2025-02-02 14:24:00,CBA,39.98,16377,654707.06,2025-02-02
2025-02-02 14:25:00,TLS,36.99,18196,672980.93,2025-02-02
2025-02-02 14:26:00,BHP,145.18,26074,3785518.99,2025-02-02
2025-02-02 14:27:00,WBC,97.63,29268,2857324.88,2025-02-02
2025-02-02 14:28:00,ANZ,181.07,43943,7956653.58,2025-02-02
2025-02-02 14:29:00,CBA,40.31,19611,790434.42,2025-02-02
2025-02-02 14:30:00,CSL,108.7,18005,1957088.04,2025-02-02
2025-02-02 14:31:00,WBC,94.61,6378,603410.04,2025-02-02
2025-02-02 14:32:00,MQG,69.77,8844,617071.99,2025-02-02
2025-02-02 14:33:00,TLS,38.43,16012,615281.51,2025-02-02
2025-02-02 14:34:00,WES,101.15,13025,1317500.82,2025-02-02
2025-02-02 14:35:00,TLS,40.01,18355,734343.75,2025-02-02
2025-02-02 14:36:00,CBA,37.91,60399,2289858.41,2025-02-02
2025-02-02 14:37:00,ANZ,178.37,17752,3166497.55,2025-02-02
2025-02-02 14:38:00,WOW,105.39,17571,1851747.73,2025-02-02
2025-02-02 14:39:00,CBA,41.29,24323,1004329.77,2025-02-02
2025-02-02 14:40:00,CBA,39.3,47935,1883682.76,2025-02-02
2025-02-02 14:41:00,CBA,37.12,15221,565070.15,2025-02-02
2025-02-02 14:42:00,CBA,38.95,11808,459898.63,2025-02-02
2025-02-02 14:43:00,CSL,111.26,50350,5601956.85,2025-02-02
2025-02-02 14:44:00,NAB,141.69,20420,2893210.87,2025-02-02
2025-02-02 14:45:00,WOW,107.88,13679,1475634.44,2025-02-02
2025-02-02 14:46:00,WOW,104.66,23046,2411917.68,2025-02-02
2025-02-02 14:47:00,ANZ,178.07,19181,3415564.78,2025-02-02
2025-02-02 14:48:00,WBC,97.93,11122,1089232.36,2025-02-02
2025-02-02 14:49:00,TLS,36.95,28863,1066572.69,2025-02-02
2025-02-02 14:50:00,NAB,142.61,13295,1895976.77,2025-02-02
2025-02-02 14:51:00,TLS,38.88,17938,697402.09,2025-02-02
2025-02-02 14:52:00,BHP,142.18,11666,1658619.29,2025-02-02
2025-02-02 14:53:00,NAB,141.11,23898,3372162.35,2025-02-02
2025-02-02 14:54:00,WOW,103.84,49273,5116554.36,2025-02-02
2025-02-02 14:55:00,WOW,107.79,23521,2535398.13,2025-02-02
2025-02-02 14:56:00,BHP,148.75,25922,3855774.23,2025-02-02
2025-02-02 14:57:00,WES,102.22,26571,2716166.39,2025-02-02
2025-02-02 14:58:00,WES,103.06,12671,1305912.39,2025-02-02
2025-02-02 14:59:00,WBC,96.53,14108,1361878.93,2025-02-02
2025-02-02 15:00:00,WBC,93.65,23695,2218920.12,2025-02-02
2025-02-02 15:01:00,WES,106.42,49679,5287075.87,2025-02-02
2025-02-02 15:02:00,WES,106.1,11857,1258086.22,2025-02-02
2025-02-02 15:03:00,ANZ,180.01,9984,1797172.66,2025-02-02
2025-02-02 15:04:00,ANZ,181.65,14614,2654617.94,2025-02-02
2025-02-02 15:05:00,CBA,40.94,15583,637895.49,2025-02-02
2025-02-02 15:06:00,WES,105.13,45510,4784326.72,2025-02-02
2025-02-02 15:07:00,WES,104.52,21201,2216010.4,2025-02-02
2025-02-02 15:08:00,CSL,109.86,41072,4512065.73,2025-02-02
2025-02-02 15:09:00,CSL,109.39,58461,6394937.88,2025-02-02
2025-02-02 15:10:00,BHP,148.11,25700,3806401.6,2025-02-02
2025-02-02 15:11:00,WBC,94.62,14237,1347091.52,2025-02-02
2025-02-02 15:12:00,MQG,68.66,51712,3550604.71,2025-02-02
2025-02-02 15:13:00,CSL,108.44,26262,2847756.87,2025-02-02
2025-02-02 15:14:00,ANZ,180.83,65461,11837351.64,2025-02-02
2025-02-02 15:15:00,NAB,140.06,40066,5611521.49,2025-02-02
2025-02-02 15:16:00,ANZ,180.17,12915,2326861.3,2025-02-02
2025-02-02 15:17:00,MQG,65.6,28544,1872508.61,2025-02-02
2025-02-02 15:18:00,TLS,40.65,21927,891312.34,2025-02-02
2025-02-02 15:19:00,NAB,137.87,28752,3964135.32,2025-02-02
2025-02-02 15:20:00,TLS,39.37,25136,989486.45,2025-02-02
2025-02-02 15:21:00,NAB,139.31,10097,1406591.56,2025-02-02
2025-02-02 15:22:00,CSL,109.07,19780,2157434.29,2025-02-02
2025-02-02 15:23:00,TLS,38.13,14408,549377.17,2025-02-02
2025-02-02 15:24:00,WOW,103.22,29758,3071612.75,2025-02-02
2025-02-02 15:25:00,ANZ,178.37,14051,2506321.07,2025-02-02
2025-02-02 15:26:00,TLS,39.23,29038,1139089.06,2025-02-02
2025-02-02 15:27:00,WBC,93.14,44914,4183190.1,2025-02-02
2025-02-02 15:28:00,TLS,38.14,14475,552071.8,2025-02-02
2025-02-02 15:29:00,CBA,41.28,15021,620054.05,2025-02-02
2025-02-02 15:30:00,CSL,111.52,7348,819444.25,2025-02-02
2025-02-02 15:31:00,BHP,147.53,32049,4728041.78,2025-02-02
2025-02-02 15:32:00,WES,106.1,6696,710453.57,2025-02-02
2025-02-02 15:33:00,CBA,39.76,23533,935754.34,2025-02-02
2025-02-02 15:34:00,BHP,148.28,20601,3054694.19,2025-02-02
2025-02-02 15:35:00,CBA,40.91,29704,1215218.74,2025-02-02
2025-02-02 15:36:00,ANZ,177.67,14388,2556312.93,2025-02-02
2025-02-02 15:37:00,BHP,148.24,30288,4489876.19,2025-02-02
2025-02-02 15:38:00,WBC,92.54,31634,2927467.62,2025-02-02
2025-02-02 15:39:00,WOW,105.73,20703,2188910.28,2025-02-02
2025-02-02 15:40:00,CBA,37.4,32635,1220567.84,2025-02-02
2025-02-02 15:41:00,MQG,70.86,11486,813855.69,2025-02-02
2025-02-02 15:42:00,WES,104.54,15364,1606159.19,2025-02-02
2025-02-02 15:43:00,WES,104.28,116154,12112095.65,2025-02-02
2025-02-02 15:44:00,BHP,149.49,30855,4612399.77,2025-02-02
2025-02-02 15:45:00,NAB,141.6,35431,5016918.37,2025-02-02
2025-02-02 15:46:00,NAB,137.28,4707,646163.96,2025-02-02
2025-02-02 15:47:00,MQG,68.94,14607,1006966.66,2025-02-02
2025-02-02 15:48:00,CBA,37.0,22328,826216.15,2025-02-02
2025-02-02 15:49:00,MQG,67.27,12830,863045.6,2025-02-02
2025-02-02 15:50:00,WBC,97.35,21964,2138111.8,2025-02-02
2025-02-02 15:51:00,CBA,37.78,12105,457293.03,2025-02-02
2025-02-02 15:52:00,WBC,91.15,27379,2495570.08,2025-02-02
2025-02-02 15:53:00,CBA,36.53,13499,493089.39,2025-02-02
2025-02-02 15:54:00,TLS,37.56,21099,792575.52,2025-02-02
2025-02-02 15:55:00,ANZ,181.97,30096,5476461.62,2025-02-02
2025-02-02 15:56:00,ANZ,175.09,16814,2944028.68,2025-02-02
2025-02-02 15:57:00,WBC,94.25,14855,1400103.65,2025-02-02
2025-02-02 15:58:00,NAB,137.76,18852,2597023.35,2025-02-02
2025-02-02 15:59:00,WES,106.52,20060,2136777.83,2025-02-02
2025-02-02 16:00:00,TLS,36.2,19676,712278.29,2025-02-02
2025-02-02 16:01:00,WES,104.15,60927,6345817.99,2025-02-02
2025-02-02 16:02:00,WOW,107.48,21144,2272502.79,2025-02-02
2025-02-02 16:03:00,CSL,106.13,37679,3998857.87,2025-02-02
2025-02-02 16:04:00,WBC,91.31,32000,2922010.07,2025-02-02
2025-02-02 16:05:00,WOW,103.41,16934,1751221.39,2025-02-02
2025-02-02 16:06:00,WBC,97.08,49760,4830705.69,2025-02-02
2025-02-02 16:07:00,NAB,139.59,14711,2053536.72,2025-02-02
2025-02-02 16:08:00,CBA,43.02,27892,1199796.42,2025-02-02
2025-02-02 16:09:00,NAB,140.41,7206,1011798.23,2025-02-02
2025-02-02 16:10:00,WBC,96.25,23266,2239256.96,2025-02-02
2025-02-02 16:11:00,WES,104.16,23385,2435799.17,2025-02-02
2025-02-02 16:12:00,CSL,108.37,13531,1466346.3,2025-02-02
2025-02-02 16:13:00,ANZ,179.53,18638,3346047.84,2025-02-02
2025-02-02 16:14:00,NAB,140.05,20055,2808751.22,2025-02-02
2025-02-02 16:15:00,ANZ,179.73,34949,6281352.08,2025-02-02
2025-02-02 16:16:00,WOW,101.57,12208,1239998.63,2025-02-02
2025-02-02 16:17:00,TLS,39.25,31686,1243549.74,2025-02-02
2025-02-02 16:18:00,NAB,137.57,17558,2415529.21,2025-02-02
2025-02-02 16:19:00,WES,103.69,18845,1953986.91,2025-02-02
2025-02-02 16:20:00,TLS,36.54,26840,980859.86,2025-02-02
2025-02-02 16:21:00,MQG,67.51,17608,1188682.05,2025-02-02
2025-02-02 16:22:00,ANZ,179.57,12813,2300835.81,2025-02-02
2025-02-02 16:23:00,WOW,106.17,26554,2819276.88,2025-02-02
2025-02-02 16:24:00,NAB,140.84,42568,5995367.82,2025-02-02
2025-02-02 16:25:00,CBA,34.59,20910,723380.24,2025-02-02
2025-02-02 16:26:00,WBC,93.23,26600,2479816.09,2025-02-02
2025-02-02 16:27:00,WES,106.43,21274,2264093.49,2025-02-02
2025-02-02 16:28:00,MQG,70.67,35039,2476177.43,2025-02-02
2025-02-02 16:29:00,ANZ,177.52,32028,5685589.74,2025-02-02
2025-02-02 16:30:00,TLS,34.68,18784,651452.17,2025-02-02
2025-02-02 16:31:00,WOW,106.41,13000,1383378.86,2025-02-02
2025-02-02 16:32:00,CSL,111.29,22483,2502151.68,2025-02-02
2025-02-02 16:33:00,NAB,138.93,20373,2830439.26,2025-02-02
2025-02-02 16:34:00,MQG,68.64,33080,2270555.21,2025-02-02
2025-02-02 16:35:00,CSL,108.91,21146,2303054.4,2025-02-02
2025-02-02 16:36:00,MQG,69.82,26773,1869350.18,2025-02-02
2025-02-02 16:37:00,TLS,36.12,29783,1075669.08,2025-02-02
2025-02-02 16:38:00,CSL,111.04,13796,1531905.63,2025-02-02
2025-02-02 16:39:00,NAB,139.1,39203,5453288.98,2025-02-02
2025-02-02 16:40:00,CBA,39.32,18590,731015.42,2025-02-02
2025-02-02 16:41:00,WES,104.61,7687,804110.45,2025-02-02
2025-02-02 16:42:00,ANZ,178.71,48228,8618637.24,2025-02-02
2025-02-02 16:43:00,WES,102.85,12796,1316048.52,2025-02-02
2025-02-02 16:44:00,MQG,65.88,24214,1595338.92,2025-02-02
2025-02-02 16:45:00,WES,105.36,22656,2387145.91,2025-02-02
2025-02-02 16:46:00,WES,106.63,62523,6666637.35,2025-02-02
2025-02-02 16:47:00,CBA,38.47,15111,581326.59,2025-02-02
2025-02-02 16:48:00,ANZ,177.35,17309,3069800.62,2025-02-02
2025-02-02 16:49:00,CSL,107.58,7773,836187.49,2025-02-02
2025-02-02 16:50:00,NAB,139.59,45673,6375341.34,2025-02-02
2025-02-02 16:51:00,WES,102.45,12253,1255315.03,2025-02-02
2025-02-02 16:52:00,ANZ,178.87,21030,3761718.53,2025-02-02
2025-02-02 16:53:00,NAB,135.77,30628,4158515.29,2025-02-02
2025-02-02 16:54:00,NAB,138.76,26385,3661206.38,2025-02-02
2025-02-02 16:55:00,TLS,37.36,32839,1226937.14,2025-02-02
2025-02-02 16:56:00,ANZ,178.34,22953,4093506.61,2025-02-02
2025-02-02 16:57:00,NAB,140.68,16976,2388237.75,2025-02-02
2025-02-02 16:58:00,WOW,107.34,28776,3088791.93,2025-02-02
2025-02-02 16:59:00,NAB,139.6,74796,10441679.98,2025-02-02
2025-02-02 17:00:00,TLS,34.18,6478,221386.86,2025-02-02
2025-02-02 17:01:00,ANZ,180.29,15362,2769560.79,2025-02-02
2025-02-02 17:02:00,BHP,148.4,19642,2914819.98,2025-02-02
2025-02-02 17:03:00,TLS,37.69,22037,830559.27,2025-02-02
2025-02-02 17:04:00,MQG,70.63,16735,1181925.81,2025-02-02
2025-02-02 17:05:00,WES,104.61,10843,1134279.18,2025-02-02
2025-02-02 17:06:00,WOW,100.72,17787,1791537.27,2025-02-02
2025-02-02 17:07:00,CSL,108.26,7236,783395.99,2025-02-02
2025-02-02 17:08:00,CBA,34.16,18790,641794.38,2025-02-02
2025-02-02 17:09:00,WOW,102.72,18545,1905019.37,2025-02-02
2025-02-02 17:10:00,CSL,111.34,20786,2314294.72,2025-02-02
2025-02-02 17:11:00,MQG,69.59,40114,2791342.45,2025-02-02
2025-02-02 17:12:00,WBC,97.33,32968,3208779.24,2025-02-02
2025-02-02 17:13:00,NAB,135.7,28734,3899186.93,2025-02-02
2025-02-02 17:14:00,TLS,40.84,12093,493836.15,2025-02-02
2025-02-02 17:15:00,WBC,96.97,23245,2253976.37,2025-02-02
2025-02-02 17:16:00,NAB,137.88,18762,2586840.4,2025-02-02
2025-02-02 17:17:00,WES,100.14,39273,3932782.82,2025-02-02
2025-02-02 17:18:00,NAB,138.93,31201,4334870.61,2025-02-02
2025-02-02 17:19:00,WES,105.39,43246,4557795.55,2025-02-02
2025-02-02 17:20:00,CSL,109.04,21705,2366821.28,2025-02-02
2025-02-02 17:21:00,BHP,150.4,15956,2399855.24,2025-02-02
2025-02-02 17:22:00,MQG,68.38,5104,349024.45,2025-02-02
2025-02-02 17:23:00,WOW,104.41,7274,759480.68,2025-02-02
2025-02-02 17:24:00,CSL,110.5,22280,2461979.28,2025-02-02
2025-02-02 17:25:00,ANZ,181.43,28881,5239989.2,2025-02-02
2025-02-02 17:26:00,WBC,95.35,16111,1536228.09,2025-02-02
2025-02-02 17:27:00,NAB,139.63,10776,1504649.13,2025-02-02
2025-02-02 17:28:00,CBA,36.42,66470,2420740.59,2025-02-02
2025-02-02 17:29:00,ANZ,179.88,42211,7592854.23,2025-02-02
2025-02-02 17:30:00,WOW,105.05,13066,1372643.77,2025-02-02
2025-02-02 17:31:00,CBA,41.33,24819,1025848.18,2025-02-02
2025-02-02 17:32:00,MQG,70.8,10725,759345.26,2025-02-02
2025-02-02 17:33:00,CSL,109.89,25177,2766620.91,2025-02-02
2025-02-02 17:34:00,CSL,111.42,15560,1733754.02,2025-02-02
2025-02-02 17:35:00,ANZ,180.16,15438,2781264.79,2025-02-02
2025-02-02 17:36:00,WOW,102.92,16530,1701269.57,2025-02-02
2025-02-02 17:37:00,WBC,94.17,14063,1324292.89,2025-02-02
2025-02-02 17:38:00,ANZ,176.19,24579,4330481.32,2025-02-02
2025-02-02 17:39:00,ANZ,177.51,69773,12385693.44,2025-02-02
2025-02-02 17:40:00,CBA,37.66,22860,860833.2,2025-02-02
2025-02-02 17:41:00,CSL,109.67,17216,1888028.83,2025-02-02
2025-02-02 17:42:00,WBC,94.38,24059,2270723.85,2025-02-02
2025-02-02 17:43:00,WOW,110.45,33857,3739378.08,2025-02-02
2025-02-02 17:44:00,WBC,96.53,29518,2849431.93,2025-02-02
2025-02-02 17:45:00,WES,103.84,15890,1650034.79,2025-02-02
2025-02-02 17:46:00,CBA,38.87,28138,1093723.41,2025-02-02
2025-02-02 17:47:00,NAB,136.26,23233,3165798.62,2025-02-02
2025-02-02 17:48:00,ANZ,176.77,23925,4229111.27,2025-02-02
2025-02-02 17:49:00,ANZ,179.81,71421,12842430.63,2025-02-02
2025-02-02 17:50:00,TLS,41.92,19260,807310.3,2025-02-02
2025-02-02 17:51:00,CSL,107.43,30532,3279947.22,2025-02-02
2025-02-02 17:52:00,CBA,38.49,16017,616478.88,2025-02-02
2025-02-02 17:53:00,CBA,39.01,17162,669516.78,2025-02-02
2025-02-02 17:54:00,TLS,41.9,17903,750180.08,2025-02-02
2025-02-02 17:55:00,CSL,111.43,116952,13031435.97,2025-02-02
2025-02-02 17:56:00,NAB,139.8,17752,2481762.83,2025-02-02
2025-02-02 17:57:00,TLS,36.53,18022,658338.68,2025-02-02
2025-02-02 17:58:00,WOW,107.27,35068,3761806.4,2025-02-02
2025-02-02 17:59:00,WES,106.34,15255,1622203.32,2025-02-02
2025-02-02 18:00:00,MQG,68.55,13481,924070.53,2025-02-02
2025-02-02 18:01:00,WES,104.33,21435,2236357.04,2025-02-02
2025-02-02 18:02:00,NAB,136.65,16160,2208193.81,2025-02-02
2025-02-02 18:03:00,CBA,40.71,15162,617213.33,2025-02-02
2025-02-02 18:04:00,NAB,140.71,24276,3415960.74,2025-02-02
2025-02-02 18:05:00,NAB,139.58,7375,1029422.76,2025-02-02
2025-02-02 18:06:00,CSL,112.32,17559,1972170.54,2025-02-02
2025-02-02 18:07:00,WOW,109.66,39141,4292377.7,2025-02-02
2025-02-02 18:08:00,CBA,39.31,31939,1255547.7,2025-02-02
2025-02-02 18:09:00,NAB,135.91,23225,3156615.36,2025-02-02
2025-02-02 18:10:00,WOW,101.76,14205,1445457.9,2025-02-02
2025-02-02 18:11:00,CBA,38.79,15857,615095.69,2025-02-02
2025-02-02 18:12:00,BHP,145.38,17822,2590979.26,2025-02-02
2025-02-02 18:13:00,NAB,136.24,14815,2018335.23,2025-02-02
2025-02-02 18:14:00,CBA,39.73,55476,2203852.63,2025-02-02
2025-02-02 18:15:00,WBC,95.12,22254,2116712.15,2025-02-02
2025-02-02 18:16:00,WES,103.84,36814,3822688.71,2025-02-02
2025-02-02 18:17:00,MQG,70.21,38746,2720349.72,2025-02-02
2025-02-02 18:18:00,CBA,39.98,23413,936073.28,2025-02-02
2025-02-02 18:19:00,NAB,136.89,12162,1664909.02,2025-02-02
2025-02-02 18:20:00,ANZ,176.34,22220,3918184.56,2025-02-02
2025-02-02 18:21:00,CSL,111.12,16106,1789750.66,2025-02-02
2025-02-02 18:22:00,TLS,37.45,22324,836080.1,2025-02-02
2025-02-02 18:23:00,MQG,67.96,13169,895018.72,2025-02-02
2025-02-02 18:24:00,BHP,147.2,31741,4672314.31,2025-02-02
2025-02-02 18:25:00,CSL,111.68,8464,945272.61,2025-02-02
2025-02-02 18:26:00,CBA,39.43,5875,231628.81,2025-02-02
2025-02-02 18:27:00,WES,106.64,22086,2355285.81,2025-02-02
2025-02-02 18:28:00,WBC,92.3,39011,3600697.15,2025-02-02
2025-02-02 18:29:00,CSL,112.47,64647,7271114.48,2025-02-02
2025-02-02 18:30:00,CSL,107.69,16718,1800394.31,2025-02-02
2025-02-02 18:31:00,CSL,113.17,4980,563598.0,2025-02-02
2025-02-02 18:32:00,WBC,93.32,9483,884937.88,2025-02-02
2025-02-02 18:33:00,ANZ,178.05,28306,5039898.63,2025-02-02
2025-02-02 18:34:00,WOW,106.01,16862,1787614.96,2025-02-02
2025-02-02 18:35:00,MQG,68.54,17395,1192178.64,2025-02-02
2025-02-02 18:36:00,CBA,39.35,23025,906079.11,2025-02-02
2025-02-02 18:37:00,BHP,148.52,19819,2943441.97,2025-02-02
2025-02-02 18:38:00,MQG,68.71,39417,2708413.88,2025-02-02
2025-02-02 18:39:00,WOW,104.36,22090,2305320.1,2025-02-02
2025-02-02 18:40:00,MQG,65.92,73121,4820456.38,2025-02-02
2025-02-02 18:41:00,WES,104.51,10846,1133527.77,2025-02-02
2025-02-02 18:42:00,CSL,112.18,16461,1846535.3,2025-02-02
2025-02-02 18:43:00,TLS,37.45,9182,343898.37,2025-02-02
2025-02-02 18:44:00,ANZ,179.54,25212,4526624.04,2025-02-02
2025-02-02 18:45:00,BHP,148.57,20517,3048168.23,2025-02-02
2025-02-02 18:46:00,MQG,71.09,32218,2290482.1,2025-02-02
2025-02-02 18:47:00,WOW,105.52,16679,1760050.73,2025-02-02
2025-02-02 18:48:00,MQG,68.26,60182,4107980.23,2025-02-02
2025-02-02 18:49:00,WOW,100.6,21621,2174974.79,2025-02-02
2025-02-02 18:50:00,CSL,112.07,42141,4722778.97,2025-02-02
2025-02-02 18:51:00,ANZ,177.21,8989,1592947.52,2025-02-02
2025-02-02 18:52:00,CSL,110.6,18308,2024827.4,2025-02-02
2025-02-02 18:53:00,WOW,104.58,17857,1867413.77,2025-02-02
2025-02-02 18:54:00,CSL,111.14,12629,1403621.75,2025-02-02
2025-02-02 18:55:00,CBA,39.56,28701,1135510.65,2025-02-02
2025-02-02 18:56:00,CSL,109.93,12292,1351306.69,2025-02-02
2025-02-02 18:57:00,TLS,38.81,36351,1410872.67,2025-02-02
2025-02-02 18:58:00,WOW,103.93,21796,2265287.43,2025-02-02
2025-02-02 18:59:00,CBA,39.35,14206,559064.6,2025-02-02
2025-02-02 19:00:00,MQG,71.75,7122,510971.05,2025-02-02
2025-02-02 19:01:00,CSL,109.69,112698,12361466.1,2025-02-02
2025-02-02 19:02:00,WBC,92.93,17685,1643486.8,2025-02-02
2025-02-02 19:03:00,ANZ,178.63,25351,4528490.72,2025-02-02
2025-02-02 19:04:00,NAB,138.7,13625,1889796.72,2025-02-02
2025-02-02 19:05:00,WOW,106.4,37784,4020355.83,2025-02-02
2025-02-02 19:06:00,MQG,65.29,47281,3087179.9,2025-02-02
2025-02-02 19:07:00,WOW,105.92,21434,2270324.18,2025-02-02
2025-02-02 19:08:00,BHP,146.67,22427,3289344.4,2025-02-02
2025-02-02 19:09:00,BHP,147.51,11274,1663048.21,2025-02-02
2025-02-02 19:10:00,WES,101.71,26136,2658182.35,2025-02-02
2025-02-02 19:11:00,CBA,36.74,44768,1644825.11,2025-02-02
2025-02-02 19:12:00,BHP,147.73,24064,3555046.75,2025-02-02
2025-02-02 19:13:00,BHP,144.74,16764,2426434.84,2025-02-02
2025-02-02 19:14:00,ANZ,179.12,33788,6052021.84,2025-02-02
2025-02-02 19:15:00,ANZ,178.99,65704,11760395.53,2025-02-02
2025-02-02 19:16:00,WBC,92.82,21926,2035236.53,2025-02-02
2025-02-02 19:17:00,TLS,37.56,30265,1136788.28,2025-02-02
2025-02-02 19:18:00,WBC,93.22,14299,1332886.47,2025-02-02
2025-02-02 19:19:00,ANZ,176.24,18035,3178514.42,2025-02-02
2025-02-02 19:20:00,WBC,94.19,43275,4076187.21,2025-02-02
2025-02-02 19:21:00,NAB,135.4,14099,1909029.83,2025-02-02
2025-02-02 19:22:00,WOW,105.94,8384,888213.55,2025-02-02
2025-02-02 19:23:00,ANZ,175.59,15998,2809018.03,2025-02-02
2025-02-02 19:24:00,WOW,102.46,20560,2106599.04,2025-02-02
2025-02-02 19:25:00,BHP,148.37,15180,2252294.39,2025-02-02
2025-02-02 19:26:00,MQG,68.65,29711,2039667.08,2025-02-02
2025-02-02 19:27:00,MQG,68.13,20536,1399172.82,2025-02-02
2025-02-02 19:28:00,WES,105.88,15018,1590123.94,2025-02-02
2025-02-02 19:29:00,TLS,36.64,32865,1204138.42,2025-02-02
2025-02-02 19:30:00,CBA,38.0,18620,707526.84,2025-02-02
2025-02-02 19:31:00,BHP,147.81,22107,3267723.02,2025-02-02
2025-02-02 19:32:00,MQG,70.9,23024,1632333.44,2025-02-02
2025-02-02 19:33:00,WBC,91.02,31253,2844696.96,2025-02-02
2025-02-02 19:34:00,CSL,111.02,34319,3810045.25,2025-02-02
2025-02-02 19:35:00,CSL,111.94,35245,3945323.95,2025-02-02
2025-02-02 19:36:00,TLS,35.63,7129,254032.29,2025-02-02
2025-02-02 19:37:00,MQG,66.03,17207,1136094.32,2025-02-02
2025-02-02 19:38:00,TLS,38.41,26036,1000102.98,2025-02-02
2025-02-02 19:39:00,MQG,69.18,11665,807025.89,2025-02-02
2025-02-02 19:40:00,CBA,39.43,31136,1227784.75,2025-02-02
2025-02-02 19:41:00,CSL,110.01,9500,1045062.47,2025-02-02
2025-02-02 19:42:00,ANZ,174.91,20426,3572644.46,2025-02-02
2025-02-02 19:43:00,CSL,110.76,52238,5785694.5,2025-02-02
2025-02-02 19:44:00,CSL,109.11,10404,1135174.36,2025-02-02
2025-02-02 19:45:00,WES,106.29,17025,1809512.86,2025-02-02
2025-02-02 19:46:00,WBC,93.52,70628,6605481.77,2025-02-02
2025-02-02 19:47:00,CBA,37.55,18360,689470.49,2025-02-02
2025-02-02 19:48:00,CBA,39.79,49789,1981048.76,2025-02-02
2025-02-02 19:49:00,NAB,133.9,15971,2138592.39,2025-02-02
2025-02-02 19:50:00,BHP,147.64,13724,2026211.18,2025-02-02
2025-02-02 19:51:00,ANZ,176.76,14092,2490872.63,2025-02-02
2025-02-02 19:52:00,TLS,38.6,8823,340526.12,2025-02-02
2025-02-02 19:53:00,CSL,112.52,58401,6571259.38,2025-02-02
2025-02-02 19:54:00,TLS,37.9,16256,616031.59,2025-02-02
2025-02-02 19:55:00,WES,101.16,19180,1940334.8,2025-02-02
2025-02-02 19:56:00,BHP,150.98,20375,3076122.65,2025-02-02
2025-02-02 19:57:00,ANZ,179.51,39546,7099055.64,2025-02-02
2025-02-02 19:58:00,CSL,110.77,28465,3152928.01,2025-02-02
2025-02-02 19:59:00,WOW,109.31,16810,1837568.38,2025-02-02
2025-02-02 20:00:00,ANZ,178.5,16806,2999811.02,2025-02-02
2025-02-02 20:01:00,WES,100.78,37375,3766649.9,2025-02-02
2025-02-02 20:02:00,TLS,35.44,74432,2637709.61,2025-02-02
2025-02-02 20:03:00,TLS,38.4,24499,940875.93,2025-02-02
2025-02-02 20:04:00,CSL,109.66,74051,8120169.2,2025-02-02
2025-02-02 20:05:00,CSL,109.21,16852,1840452.37,2025-02-02
2025-02-02 20:06:00,ANZ,182.47,25038,4568732.52,2025-02-02
2025-02-02 20:07:00,WES,103.09,11574,1193190.11,2025-02-02
2025-02-02 20:08:00,WES,104.16,25032,2607409.77,2025-02-02
2025-02-02 20:09:00,BHP,148.03,12209,1807346.4,2025-02-02
2025-02-02 20:10:00,BHP,147.16,9176,1350328.76,2025-02-02
2025-02-02 20:11:00,CSL,109.88,25640,2817411.64,2025-02-02
2025-02-02 20:12:00,NAB,138.15,32883,4542861.22,2025-02-02
2025-02-02 20:13:00,ANZ,178.64,44784,8000183.87,2025-02-02
2025-02-02 20:14:00,ANZ,177.31,10665,1890991.89,2025-02-02
2025-02-02 20:15:00,TLS,35.47,13378,474544.52,2025-02-02
2025-02-02 20:16:00,CSL,110.36,14367,1585537.04,2025-02-02
2025-02-02 20:17:00,NAB,139.66,38991,5445328.16,2025-02-02
2025-02-02 20:18:00,CSL,109.98,17902,1968909.56,2025-02-02
2025-02-02 20:19:00,CBA,39.68,22595,896636.12,2025-02-02
2025-02-02 20:20:00,WES,105.53,19438,2051288.98,2025-02-02
2025-02-02 20:21:00,MQG,67.22,8439,567289.08,2025-02-02
